date,crop_name,category,min_price,max_price,avg_price
2023-03-20,Pear,Fruits,75.0,90.0,83.0
2023-03-20,Pomegranate,Fruits,5.0,180.0,75.04
2023-03-20,Rice,Grains,10.0,81.0,30.17
2023-03-20,Tomato,Vegetables,11.46,17.2,14.33
2023-03-20,Turmeric,Herbs & Spices,16.0,145.0,64.02
2023-03-20,Watermelon,Fruits,2.5,52.1,15.31
2023-03-20,Green Onion,Vegetables,7.58,11.38,9.48
2023-03-20,Peach,Fruits,4.0,6.0,5.0
2023-03-20,Green Hot Pepper,Vegetables,2.5,650.0,41.53
2023-03-20,Wheat,Grains,2.23,56.0,22.52
2023-03-20,Grapes,Fruits,37.74,56.6,47.17
2023-03-20,Apple,Fruits,11.5,220.0,76.79
2023-03-20,Banana,Fruits,4.4,550.0,35.28
2023-03-20,Barley,Grains,14.6,33.0,22.1
2023-03-20,Bell Pepper,Vegetables,6.0,105.8,34.69
2023-03-20,Black pepper,Herbs & Spices,250.0,580.0,453.98
2023-03-20,Cabbage,Vegetables,9.48,14.22,11.85
2023-03-20,Cantaloupe,Fruits,3.91,62.0,24.96
2023-03-20,Green Beans,Vegetables,13.0,450.0,52.82
2023-03-20,Coriander Leaves,Herbs & Spices,13.88,20.82,17.35
2023-03-20,Corn,Grains,2.19,35.0,20.77
2023-03-20,Cucumber,Vegetables,2.0,350.0,19.51
2023-03-20,Cumin,Herbs & Spices,40.67,380.0,274.26
2023-03-20,Eggplant,Vegetables,2.0,350.0,19.27
2023-03-20,Garlic,Vegetables,42.15,63.23,52.69
2023-03-20,Ginger,Herbs & Spices,8.0,800.0,58.56
2023-03-20,Carrot,Vegetables,3.0,450.0,22.42
2023-03-21,Guava,Fruits,5.0,115.0,41.82
2023-03-21,Lemon,Fruits,12.0,1050.0,73.11
2023-03-21,Mango,Fruits,8.0,650.0,78.54
2023-03-21,Mint,Herbs & Spices,13.76,20.64,17.2
2023-03-21,Okra,Vegetables,4.0,550.0,47.58
2023-03-21,Onion,Vegetables,11.22,16.84,14.03
2023-03-21,Orange,Fruits,7.5,120.0,44.69
2023-03-21,Potato,Vegetables,8.51,12.76,10.64
2023-03-21,Pear,Fruits,75.0,90.0,83.0
2023-03-21,Pomegranate,Fruits,5.0,180.0,73.29
2023-03-21,Rice,Grains,10.0,80.0,30.27
2023-03-21,Tomato,Vegetables,11.43,17.15,14.29
2023-03-21,Turmeric,Herbs & Spices,30.0,180.0,79.0
2023-03-21,Watermelon,Fruits,3.0,44.0,15.16
2023-03-21,Green Onion,Vegetables,7.69,11.53,9.61
2023-03-21,Peach,Fruits,4.0,6.0,5.0
2023-03-21,Green Hot Pepper,Vegetables,2.5,450.0,42.24
2023-03-21,Wheat,Grains,15.0,50.0,22.5
2023-03-21,Grapes,Fruits,37.85,56.77,47.31
2023-03-21,Green Beans,Vegetables,10.0,450.0,52.08
2023-03-21,Apple,Fruits,20.0,220.0,75.98
2023-03-21,Banana,Fruits,4.5,550.0,34.73
2023-03-21,Barley,Grains,16.91,28.6,22.0
2023-03-21,Bell Pepper,Vegetables,8.0,100.0,35.1
2023-03-21,Cabbage,Vegetables,9.5,14.25,11.87
2023-03-21,Cantaloupe,Fruits,5.0,62.0,24.33
2023-03-21,Black pepper,Herbs & Spices,250.0,510.89,451.26
2023-03-21,Coriander Leaves,Herbs & Spices,12.89,19.34,16.11
2023-03-21,Carrot,Vegetables,3.0,450.0,22.96
2023-03-21,Garlic,Vegetables,2.0,1250.0,55.24
2023-03-21,Eggplant,Vegetables,2.0,350.0,18.89
2023-03-21,Ginger,Herbs & Spices,8.0,850.0,58.64
2023-03-21,Cucumber,Vegetables,2.0,350.0,19.18
2023-03-21,Corn,Grains,2.2,36.0,20.97
2023-03-21,Cumin,Herbs & Spices,125.0,380.0,293.45
2023-03-22,Green Onion,Vegetables,6.58,9.87,8.22
2023-03-22,Guava,Fruits,10.0,115.0,39.74
2023-03-22,Lemon,Fruits,10.0,1050.0,74.54
2023-03-22,Mint,Herbs & Spices,15.31,22.96,19.14
2023-03-22,Okra,Vegetables,5.0,550.0,47.59
2023-03-22,Onion,Vegetables,11.42,17.13,14.27
2023-03-22,Orange,Fruits,6.0,120.0,42.83
2023-03-22,Pomegranate,Fruits,10.0,170.0,73.65
2023-03-22,Green Hot Pepper,Vegetables,2.3,450.0,42.13
2023-03-22,Rice,Grains,10.0,64.0,29.77
2023-03-22,Tomato,Vegetables,11.53,17.3,14.41
2023-03-22,Turmeric,Herbs & Spices,16.0,110.0,68.03
2023-03-22,Watermelon,Fruits,3.5,80.0,15.36
2023-03-22,Wheat,Grains,12.11,50.01,22.52
2023-03-22,Pear,Fruits,75.0,90.0,83.0
2023-03-22,Potato,Vegetables,8.47,12.7,10.58
2023-03-22,Mango,Fruits,9.0,650.0,83.26
2023-03-22,Ginger,Herbs & Spices,5.0,850.0,60.45
2023-03-22,Grapes,Fruits,4.0,215.0,45.86
2023-03-22,Apple,Fruits,9.5,205.0,77.37
2023-03-22,Banana,Fruits,4.4,550.0,34.5
2023-03-22,Barley,Grains,16.51,29.0,22.05
2023-03-22,Bell Pepper,Vegetables,7.0,130.8,35.07
2023-03-22,Black pepper,Herbs & Spices,380.0,580.0,468.79
2023-03-22,Cabbage,Vegetables,9.34,14.02,11.68
2023-03-22,Green Beans,Vegetables,13.0,450.0,54.06
2023-03-22,Carrot,Vegetables,3.0,450.0,23.8
2023-03-22,Coriander Leaves,Herbs & Spices,11.43,17.14,14.28
2023-03-22,Corn,Grains,2.15,36.0,21.01
2023-03-22,Cucumber,Vegetables,2.0,350.0,19.2
2023-03-22,Cumin,Herbs & Spices,75.0,375.55,282.88
2023-03-22,Eggplant,Vegetables,15.02,22.53,18.77
2023-03-22,Garlic,Vegetables,4.25,1250.0,54.03
2023-03-22,Cantaloupe,Fruits,4.32,80.0,27.09
2023-03-23,Guava,Fruits,5.0,115.0,38.04
2023-03-23,Lemon,Fruits,14.0,1050.0,75.41
2023-03-23,Mango,Fruits,25.0,650.0,83.11
2023-03-23,Mint,Herbs & Spices,11.87,17.8,14.83
2023-03-23,Okra,Vegetables,5.0,450.0,46.68
2023-03-23,Onion,Vegetables,11.35,17.02,14.19
2023-03-23,Orange,Fruits,8.0,120.0,45.92
2023-03-23,Potato,Vegetables,8.76,13.15,10.96
2023-03-23,Pear,Fruits,75.0,85.0,80.0
2023-03-23,Pomegranate,Fruits,5.0,180.0,73.97
2023-03-23,Rice,Grains,10.0,80.0,30.05
2023-03-23,Tomato,Vegetables,11.54,17.32,14.43
2023-03-23,Turmeric,Herbs & Spices,26.01,115.0,54.09
2023-03-23,Watermelon,Fruits,3.0,55.0,15.84
2023-03-23,Green Onion,Vegetables,9.32,13.98,11.65
2023-03-23,Peach,Fruits,5.0,7.0,6.0
2023-03-23,Wheat,Grains,2.0,53.36,22.75
2023-03-23,Green Beans,Vegetables,13.0,140.8,47.72
2023-03-23,Grapes,Fruits,37.18,55.78,46.48
2023-03-23,Apple,Fruits,11.5,220.0,77.26
2023-03-23,Banana,Fruits,4.4,500.0,35.34
2023-03-23,Barley,Grains,15.4,28.8,21.9
2023-03-23,Bell Pepper,Vegetables,7.0,100.0,33.73
2023-03-23,Black pepper,Herbs & Spices,250.0,580.0,460.82
2023-03-23,Cabbage,Vegetables,9.75,14.62,12.19
2023-03-23,Cantaloupe,Fruits,4.0,80.0,24.01
2023-03-23,Green Hot Pepper,Vegetables,2.4,500.0,43.07
2023-03-23,Coriander Leaves,Herbs & Spices,12.09,18.13,15.11
2023-03-23,Corn,Grains,14.0,35.0,21.1
2023-03-23,Cucumber,Vegetables,2.0,350.0,19.07
2023-03-23,Cumin,Herbs & Spices,42.67,841.7,282.72
2023-03-23,Eggplant,Vegetables,15.53,23.3,19.42
2023-03-23,Garlic,Vegetables,45.54,68.31,56.92
2023-03-23,Ginger,Herbs & Spices,4.0,850.0,60.73
2023-03-23,Carrot,Vegetables,3.0,500.0,24.04
2023-03-24,Lemon,Fruits,11.0,1250.0,78.31
2023-03-24,Mango,Fruits,17.0,650.0,80.8
2023-03-24,Mint,Herbs & Spices,12.55,18.83,15.69
2023-03-24,Okra,Vegetables,5.0,8000.0,78.43
2023-03-24,Onion,Vegetables,11.26,16.89,14.08
2023-03-24,Orange,Fruits,6.5,120.0,46.27
2023-03-24,Peach,Fruits,4.0,6.0,5.0
2023-03-24,Rice,Grains,10.0,80.0,29.86
2023-03-24,Pomegranate,Fruits,5.0,175.0,75.18
2023-03-24,Potato,Vegetables,8.81,13.22,11.02
2023-03-24,Tomato,Vegetables,11.68,17.52,14.6
2023-03-24,Turmeric,Herbs & Spices,30.0,180.0,65.28
2023-03-24,Watermelon,Fruits,3.0,74.0,15.04
2023-03-24,Wheat,Grains,14.0,51.93,22.58
2023-03-24,Guava,Fruits,5.0,115.0,37.92
2023-03-24,Pear,Fruits,70.0,90.0,80.0
2023-03-24,Green Onion,Vegetables,7.9,11.86,9.88
2023-03-24,Green Beans,Vegetables,13.0,450.0,52.86
2023-03-24,Apple,Fruits,8.0,220.0,79.34
2023-03-24,Green Hot Pepper,Vegetables,2.35,650.0,42.9
2023-03-24,Banana,Fruits,4.4,650.0,35.74
2023-03-24,Barley,Grains,14.95,28.8,21.66
2023-03-24,Bell Pepper,Vegetables,6.0,100.0,35.59
2023-03-24,Black pepper,Herbs & Spices,50.0,620.89,439.76
2023-03-24,Cantaloupe,Fruits,4.69,80.0,25.96
2023-03-24,Carrot,Vegetables,3.0,2000.0,30.98
2023-03-24,Cabbage,Vegetables,9.64,14.46,12.05
2023-03-24,Corn,Grains,14.0,36.0,20.76
2023-03-24,Cucumber,Vegetables,2.0,350.0,19.2
2023-03-24,Cumin,Herbs & Spices,72.0,380.0,282.81
2023-03-24,Eggplant,Vegetables,15.39,23.09,19.24
2023-03-24,Garlic,Vegetables,3.0,1250.0,54.4
2023-03-24,Ginger,Herbs & Spices,8.0,1050.0,63.11
2023-03-24,Grapes,Fruits,37.71,56.57,47.14
2023-03-24,Coriander Leaves,Herbs & Spices,12.02,18.03,15.02
2023-03-25,Onion,Vegetables,11.11,16.67,13.89
2023-03-25,Guava,Fruits,5.0,115.0,36.89
2023-03-25,Lemon,Fruits,15.0,170.0,70.22
2023-03-25,Mango,Fruits,10.0,650.0,76.64
2023-03-25,Mint,Herbs & Spices,13.69,20.53,17.11
2023-03-25,Okra,Vegetables,5.0,550.0,46.91
2023-03-25,Orange,Fruits,7.5,120.0,43.8
2023-03-25,Green Onion,Vegetables,8.64,12.96,10.8
2023-03-25,Pomegranate,Fruits,5.0,151.0,74.09
2023-03-25,Potato,Vegetables,8.6,12.9,10.75
2023-03-25,Rice,Grains,10.0,65.0,29.73
2023-03-25,Tomato,Vegetables,11.47,17.2,14.34
2023-03-25,Turmeric,Herbs & Spices,16.0,180.0,58.98
2023-03-25,Wheat,Grains,5.0,53.69,22.55
2023-03-25,Peach,Fruits,5.0,7.0,6.0
2023-03-25,Green Hot Pepper,Vegetables,2.4,650.0,41.36
2023-03-25,Watermelon,Fruits,2.0,40.0,14.08
2023-03-25,Grapes,Fruits,35.33,53.0,44.16
2023-03-25,Apple,Fruits,20.0,205.0,78.2
2023-03-25,Banana,Fruits,4.4,650.0,35.9
2023-03-25,Barley,Grains,15.9,28.75,21.75
2023-03-25,Bell Pepper,Vegetables,8.0,105.8,35.88
2023-03-25,Black pepper,Herbs & Spices,300.0,580.0,465.62
2023-03-25,Cabbage,Vegetables,9.34,14.01,11.67
2023-03-25,Cantaloupe,Fruits,19.41,29.11,24.26
2023-03-25,Green Beans,Vegetables,13.0,450.0,54.96
2023-03-25,Coriander Leaves,Herbs & Spices,12.66,18.99,15.83
2023-03-25,Corn,Grains,12.06,36.0,20.97
2023-03-25,Cucumber,Vegetables,2.0,350.0,19.45
2023-03-25,Cumin,Herbs & Spices,40.69,385.55,283.93
2023-03-25,Eggplant,Vegetables,15.2,22.81,19.0
2023-03-25,Garlic,Vegetables,2.5,1250.0,53.41
2023-03-25,Ginger,Herbs & Spices,8.0,1050.0,65.53
2023-03-25,Carrot,Vegetables,3.0,450.0,23.45
2023-03-26,Guava,Fruits,10.0,65.0,23.45
2023-03-26,Lemon,Fruits,6.0,140.0,60.49
2023-03-26,Mango,Fruits,10.0,200.0,53.48
2023-03-26,Mint,Herbs & Spices,12.37,18.56,15.47
2023-03-26,Okra,Vegetables,5.0,95.0,40.73
2023-03-26,Onion,Vegetables,10.74,16.12,13.43
2023-03-26,Orange,Fruits,6.0,104.0,38.31
2023-03-26,Rice,Grains,10.0,56.0,30.22
2023-03-26,Pomegranate,Fruits,10.0,165.0,67.92
2023-03-26,Potato,Vegetables,2.0,42.0,9.76
2023-03-26,Tomato,Vegetables,10.04,15.07,12.56
2023-03-26,Watermelon,Fruits,3.0,40.0,13.9
2023-03-26,Wheat,Grains,11.0,40.0,22.05
2023-03-26,Green Onion,Vegetables,5.82,8.73,7.28
2023-03-26,Pear,Fruits,80.0,85.0,83.0
2023-03-26,Green Hot Pepper,Vegetables,6.0,100.0,37.35
2023-03-26,Green Beans,Vegetables,18.0,80.0,43.75
2023-03-26,Grapes,Fruits,10.0,120.0,39.62
2023-03-26,Apple,Fruits,9.5,220.0,73.9
2023-03-26,Banana,Fruits,4.4,70.0,29.17
2023-03-26,Barley,Grains,16.0,49.95,21.99
2023-03-26,Bell Pepper,Vegetables,5.5,65.5,30.95
2023-03-26,Cabbage,Vegetables,7.84,11.76,9.8
2023-03-26,Cantaloupe,Fruits,4.0,32.0,18.1
2023-03-26,Carrot,Vegetables,3.0,77.0,18.37
2023-03-26,Black pepper,Herbs & Spices,428.0,465.0,452.0
2023-03-26,Corn,Grains,14.0,26.0,20.89
2023-03-26,Cucumber,Vegetables,2.0,55.0,17.32
2023-03-26,Cumin,Herbs & Spices,220.0,340.0,289.38
2023-03-26,Eggplant,Vegetables,13.87,20.8,17.33
2023-03-26,Garlic,Vegetables,5.0,110.0,44.43
2023-03-26,Ginger,Herbs & Spices,8.0,120.0,53.22
2023-03-26,Coriander Leaves,Herbs & Spices,7.62,11.43,9.52
2023-03-27,Onion,Vegetables,10.94,16.41,13.67
2023-03-27,Guava,Fruits,5.0,115.0,43.53
2023-03-27,Lemon,Fruits,10.0,165.0,69.95
2023-03-27,Mango,Fruits,10.0,260.0,63.87
2023-03-27,Mint,Herbs & Spices,12.65,18.97,15.81
2023-03-27,Okra,Vegetables,5.0,7000.0,69.88
2023-03-27,Orange,Fruits,7.0,120.0,45.43
2023-03-27,Wheat,Grains,2.0,81.31,22.49
2023-03-27,Pomegranate,Fruits,5.0,165.0,74.8
2023-03-27,Potato,Vegetables,8.41,12.61,10.51
2023-03-27,Rice,Grains,10.0,70.0,30.68
2023-03-27,Tomato,Vegetables,11.27,16.9,14.08
2023-03-27,Turmeric,Herbs & Spices,16.0,130.0,61.73
2023-03-27,Watermelon,Fruits,4.0,68.0,15.71
2023-03-27,Green Onion,Vegetables,7.88,11.81,9.85
2023-03-27,Pear,Fruits,70.0,75.0,73.0
2023-03-27,Green Hot Pepper,Vegetables,2.5,270.09,41.33
2023-03-27,Apple,Fruits,10.5,220.0,78.91
2023-03-27,Grapes,Fruits,38.49,57.73,48.11
2023-03-27,Green Beans,Vegetables,13.0,140.8,49.41
2023-03-27,Banana,Fruits,4.4,139.5,32.73
2023-03-27,Barley,Grains,11.21,28.7,20.96
2023-03-27,Bell Pepper,Vegetables,8.1,105.8,36.71
2023-03-27,Cabbage,Vegetables,8.69,13.04,10.87
2023-03-27,Cantaloupe,Fruits,21.12,31.67,26.4
2023-03-27,Carrot,Vegetables,3.0,3000.0,32.36
2023-03-27,Black pepper,Herbs & Spices,250.0,560.0,458.24
2023-03-27,Corn,Grains,11.77,36.0,21.02
2023-03-27,Cucumber,Vegetables,2.0,175.8,18.67
2023-03-27,Cumin,Herbs & Spices,65.89,380.0,233.9
2023-03-27,Eggplant,Vegetables,2.0,158.0,19.18
2023-03-27,Garlic,Vegetables,4.5,150.0,46.3
2023-03-27,Ginger,Herbs & Spices,6.0,480.8,61.3
2023-03-27,Coriander Leaves,Herbs & Spices,12.08,18.12,15.1
2023-03-28,Orange,Fruits,5.0,120.0,46.29
2023-03-28,Lemon,Fruits,6.0,1250.0,78.82
2023-03-28,Mango,Fruits,10.0,650.0,74.29
2023-03-28,Mint,Herbs & Spices,34.9,52.34,43.62
2023-03-28,Okra,Vegetables,5.0,7000.0,73.07
2023-03-28,Onion,Vegetables,11.01,16.52,13.76
2023-03-28,Peach,Fruits,5.0,7.0,6.0
2023-03-28,Wheat,Grains,14.0,75.7,22.43
2023-03-28,Pomegranate,Fruits,5.0,170.0,73.21
2023-03-28,Potato,Vegetables,8.54,12.8,10.67
2023-03-28,Rice,Grains,10.0,70.0,30.32
2023-03-28,Tomato,Vegetables,2.0,250.0,14.08
2023-03-28,Turmeric,Herbs & Spices,25.12,180.0,63.05
2023-03-28,Watermelon,Fruits,3.5,65.0,15.37
2023-03-28,Guava,Fruits,10.0,115.0,41.41
2023-03-28,Pear,Fruits,80.0,85.0,83.0
2023-03-28,Green Onion,Vegetables,8.59,12.88,10.73
2023-03-28,Cumin,Herbs & Spices,77.89,380.0,277.1
2023-03-28,Green Beans,Vegetables,13.0,450.0,52.98
2023-03-28,Banana,Fruits,6.0,650.0,36.61
2023-03-28,Barley,Grains,12.5,28.5,20.63
2023-03-28,Bell Pepper,Vegetables,7.0,100.0,35.19
2023-03-28,Black pepper,Herbs & Spices,250.0,550.0,458.98
2023-03-28,Cabbage,Vegetables,9.54,14.3,11.92
2023-03-28,Cantaloupe,Fruits,19.98,29.96,24.97
2023-03-28,Carrot,Vegetables,3.0,450.0,24.18
2023-03-28,Apple,Fruits,10.0,205.0,79.59
2023-03-28,Corn,Grains,16.62,24.93,20.78
2023-03-28,Cucumber,Vegetables,2.0,350.0,18.62
2023-03-28,Green Hot Pepper,Vegetables,2.0,650.0,42.46
2023-03-28,Eggplant,Vegetables,15.64,23.45,19.54
2023-03-28,Garlic,Vegetables,4.25,1250.0,53.8
2023-03-28,Ginger,Herbs & Spices,6.5,1050.0,64.52
2023-03-28,Grapes,Fruits,35.7,53.54,44.62
2023-03-28,Coriander Leaves,Herbs & Spices,15.96,23.94,19.95
2023-03-29,Guava,Fruits,10.0,115.0,40.79
2023-03-29,Lemon,Fruits,6.0,1250.0,77.03
2023-03-29,Mango,Fruits,10.0,600.0,73.26
2023-03-29,Mint,Herbs & Spices,15.78,23.68,19.73
2023-03-29,Okra,Vegetables,5.0,550.0,45.61
2023-03-29,Onion,Vegetables,10.88,16.32,13.6
2023-03-29,Orange,Fruits,6.0,130.0,45.67
2023-03-29,Rice,Grains,10.0,70.0,30.25
2023-03-29,Pomegranate,Fruits,5.0,180.0,72.99
2023-03-29,Potato,Vegetables,8.62,12.93,10.77
2023-03-29,Tomato,Vegetables,11.61,17.41,14.51
2023-03-29,Turmeric,Herbs & Spices,16.0,180.0,58.86
2023-03-29,Watermelon,Fruits,3.0,75.8,15.35
2023-03-29,Wheat,Grains,15.0,62.52,22.58
2023-03-29,Green Onion,Vegetables,10.14,15.21,12.68
2023-03-29,Pear,Fruits,75.0,85.0,80.0
2023-03-29,Green Hot Pepper,Vegetables,2.0,650.0,41.57
2023-03-29,Green Beans,Vegetables,13.0,450.0,54.16
2023-03-29,Grapes,Fruits,36.88,55.32,46.1
2023-03-29,Apple,Fruits,3.3,205.0,79.97
2023-03-29,Banana,Fruits,4.4,650.0,35.77
2023-03-29,Barley,Grains,13.0,28.5,21.03
2023-03-29,Bell Pepper,Vegetables,8.0,100.8,34.61
2023-03-29,Cabbage,Vegetables,9.35,14.03,11.69
2023-03-29,Cantaloupe,Fruits,5.0,72.0,23.64
2023-03-29,Carrot,Vegetables,3.0,500.0,24.83
2023-03-29,Black pepper,Herbs & Spices,250.0,570.0,450.44
2023-03-29,Corn,Grains,12.0,52.1,21.05
2023-03-29,Cucumber,Vegetables,2.0,400.0,18.04
2023-03-29,Cumin,Herbs & Spices,77.0,380.0,235.7
2023-03-29,Eggplant,Vegetables,2.0,320.0,19.39
2023-03-29,Garlic,Vegetables,2.5,1250.0,56.3
2023-03-29,Ginger,Herbs & Spices,8.0,1050.0,65.59
2023-03-29,Coriander Leaves,Herbs & Spices,13.46,20.19,16.82
2023-03-30,Orange,Fruits,7.5,110.0,44.65
2023-03-30,Lemon,Fruits,6.0,1050.0,75.3
2023-03-30,Mango,Fruits,4.0,650.0,70.87
2023-03-30,Mint,Herbs & Spices,8.3,12.45,10.38
2023-03-30,Okra,Vegetables,5.0,550.0,44.33
2023-03-30,Onion,Vegetables,11.4,17.11,14.26
2023-03-30,Peach,Fruits,3.0,5.0,4.0
2023-03-30,Wheat,Grains,14.01,51.29,22.04
2023-03-30,Pomegranate,Fruits,5.0,160.0,71.36
2023-03-30,Potato,Vegetables,2.0,300.0,11.24
2023-03-30,Rice,Grains,10.0,68.0,30.02
2023-03-30,Tomato,Vegetables,11.32,16.98,14.15
2023-03-30,Turmeric,Herbs & Spices,41.4,180.0,71.1
2023-03-30,Watermelon,Fruits,2.0,40.0,13.7
2023-03-30,Guava,Fruits,5.0,80.0,34.37
2023-03-30,Pear,Fruits,75.0,85.0,80.0
2023-03-30,Green Onion,Vegetables,9.54,14.32,11.93
2023-03-30,Apple,Fruits,12.0,220.0,80.71
2023-03-30,Green Beans,Vegetables,13.0,550.0,55.63
2023-03-30,Green Hot Pepper,Vegetables,2.5,650.0,40.52
2023-03-30,Banana,Fruits,4.4,650.0,36.45
2023-03-30,Barley,Grains,13.5,28.5,21.91
2023-03-30,Bell Pepper,Vegetables,8.0,105.8,33.51
2023-03-30,Black pepper,Herbs & Spices,250.0,570.0,451.96
2023-03-30,Cantaloupe,Fruits,5.0,50.0,19.86
2023-03-30,Carrot,Vegetables,3.0,450.0,24.81
2023-03-30,Cabbage,Vegetables,10.31,15.46,12.89
2023-03-30,Corn,Grains,12.0,36.0,20.95
2023-03-30,Cucumber,Vegetables,2.0,350.0,18.61
2023-03-30,Cumin,Herbs & Spices,75.54,380.0,233.09
2023-03-30,Eggplant,Vegetables,2.5,350.0,19.77
2023-03-30,Garlic,Vegetables,2.0,1250.0,57.58
2023-03-30,Ginger,Herbs & Spices,8.0,1050.0,66.73
2023-03-30,Grapes,Fruits,3.96,220.0,45.61
2023-03-30,Coriander Leaves,Herbs & Spices,12.51,18.76,15.63
2023-03-31,Orange,Fruits,7.5,110.0,45.61
2023-03-31,Lemon,Fruits,4.0,165.0,68.16
2023-03-31,Mango,Fruits,6.0,350.0,64.28
2023-03-31,Mint,Herbs & Spices,26.58,39.87,33.23
2023-03-31,Okra,Vegetables,5.0,132.8,43.77
2023-03-31,Onion,Vegetables,10.59,15.89,13.24
2023-03-31,Peach,Fruits,3.0,5.0,4.0
2023-03-31,Guava,Fruits,5.0,115.0,40.87
2023-03-31,Pomegranate,Fruits,5.0,160.0,73.46
2023-03-31,Potato,Vegetables,8.11,12.17,10.14
2023-03-31,Rice,Grains,10.0,95.0,29.94
2023-03-31,Tomato,Vegetables,11.12,16.68,13.9
2023-03-31,Turmeric,Herbs & Spices,29.89,180.0,73.41
2023-03-31,Watermelon,Fruits,3.0,80.0,15.36
2023-03-31,Wheat,Grains,10.0,50.0,22.39
2023-03-31,Pear,Fruits,60.0,85.0,73.0
2023-03-31,Green Onion,Vegetables,9.07,13.6,11.33
2023-03-31,Apple,Fruits,10.5,220.0,80.63
2023-03-31,Green Beans,Vegetables,21.0,100.0,50.62
2023-03-31,Banana,Fruits,4.4,120.0,31.88
2023-03-31,Barley,Grains,10.0,28.4,21.3
2023-03-31,Bell Pepper,Vegetables,6.0,105.8,32.64
2023-03-31,Black pepper,Herbs & Spices,250.0,495.0,456.9
2023-03-31,Cabbage,Vegetables,8.63,12.95,10.79
2023-03-31,Cantaloupe,Fruits,6.0,72.0,26.74
2023-03-31,Carrot,Vegetables,3.0,200.8,22.26
2023-03-31,Green Hot Pepper,Vegetables,2.0,400.0,39.54
2023-03-31,Corn,Grains,16.8,25.2,21.0
2023-03-31,Cucumber,Vegetables,13.58,20.37,16.97
2023-03-31,Cumin,Herbs & Spices,240.0,380.0,309.7
2023-03-31,Eggplant,Vegetables,14.96,22.44,18.7
2023-03-31,Garlic,Vegetables,3.0,480.8,49.65
2023-03-31,Ginger,Herbs & Spices,10.0,360.8,61.42
2023-03-31,Grapes,Fruits,36.68,55.02,45.85
2023-03-31,Coriander Leaves,Herbs & Spices,14.99,22.48,18.73
2023-04-01,Guava,Fruits,5.0,115.0,39.44
2023-04-01,Lemon,Fruits,4.5,160.0,64.77
2023-04-01,Mango,Fruits,5.0,350.0,62.25
2023-04-01,Mint,Herbs & Spices,7.97,11.95,9.96
2023-04-01,Okra,Vegetables,5.0,100.0,42.58
2023-04-01,Onion,Vegetables,10.84,16.27,13.56
2023-04-01,Orange,Fruits,7.5,110.0,47.48
2023-04-01,Potato,Vegetables,8.06,12.1,10.08
2023-04-01,Pear,Fruits,30.0,190.0,97.25
2023-04-01,Pomegranate,Fruits,5.0,160.0,74.31
2023-04-01,Rice,Grains,10.0,103.0,29.76
2023-04-01,Tomato,Vegetables,10.91,16.37,13.64
2023-04-01,Turmeric,Herbs & Spices,16.0,180.0,69.92
2023-04-01,Watermelon,Fruits,2.5,40.0,15.18
2023-04-01,Green Onion,Vegetables,9.95,14.92,12.43
2023-04-01,Peach,Fruits,22.0,30.0,24.75
2023-04-01,Wheat,Grains,6.0,50.0,22.4
2023-04-01,Green Hot Pepper,Vegetables,7.0,180.0,38.64
2023-04-01,Grapes,Fruits,37.96,56.94,47.45
2023-04-01,Green Beans,Vegetables,13.0,100.0,51.08
2023-04-01,Apple,Fruits,21.0,220.0,82.01
2023-04-01,Banana,Fruits,4.4,75.0,31.27
2023-04-01,Barley,Grains,12.0,53.06,20.98
2023-04-01,Bell Pepper,Vegetables,6.0,100.0,31.16
2023-04-01,Cabbage,Vegetables,8.83,13.24,11.04
2023-04-01,Cantaloupe,Fruits,3.8,72.0,25.08
2023-04-01,Black pepper,Herbs & Spices,300.0,780.0,479.15
2023-04-01,Coriander Leaves,Herbs & Spices,13.84,20.76,17.3
2023-04-01,Corn,Grains,14.24,36.0,20.98
2023-04-01,Cucumber,Vegetables,2.0,80.0,16.49
2023-04-01,Cumin,Herbs & Spices,72.69,380.0,267.71
2023-04-01,Eggplant,Vegetables,2.0,65.0,18.22
2023-04-01,Garlic,Vegetables,3.1,140.0,48.17
2023-04-01,Ginger,Herbs & Spices,7.0,150.0,64.11
2023-04-01,Carrot,Vegetables,17.6,26.4,22.0
2023-04-02,Orange,Fruits,10.0,110.0,43.4
2023-04-02,Lemon,Fruits,12.3,130.0,59.94
2023-04-02,Mango,Fruits,10.0,120.0,48.64
2023-04-02,Mint,Herbs & Spices,8.36,12.54,10.45
2023-04-02,Okra,Vegetables,5.0,2500.0,50.76
2023-04-02,Onion,Vegetables,10.44,15.66,13.05
2023-04-02,Peach,Fruits,24.0,25.0,24.6
2023-04-02,Guava,Fruits,10.0,55.0,24.75
2023-04-02,Pomegranate,Fruits,10.0,180.0,71.41
2023-04-02,Potato,Vegetables,7.71,11.56,9.63
2023-04-02,Rice,Grains,10.0,70.0,29.88
2023-04-02,Tomato,Vegetables,9.89,14.83,12.36
2023-04-02,Turmeric,Herbs & Spices,94.5,95.85,95.2
2023-04-02,Watermelon,Fruits,3.0,40.0,12.7
2023-04-02,Wheat,Grains,17.44,26.15,21.79
2023-04-02,Pear,Fruits,75.0,85.0,80.0
2023-04-02,Green Onion,Vegetables,8.08,12.12,10.1
2023-04-02,Apple,Fruits,10.5,220.0,74.68
2023-04-02,Green Beans,Vegetables,25.0,80.0,44.62
2023-04-02,Banana,Fruits,4.4,72.0,29.53
