date,crop_name,category,min_price,max_price,avg_price
2014-06-22,Green Onion,Vegetables,17.0,25.0,20.88
2014-06-22,Green Hot Pepper,Vegetables,13.45,20.18,16.82
2014-06-22,Green Beans,Vegetables,9.0,30.05,21.58
2014-06-22,Banana,Fruits,13.88,20.81,17.34
2014-06-22,Barley,Grains,8.5,13.01,11.43
2014-06-22,Bell Pepper,Vegetables,2.0,80.0,17.12
2014-06-22,Black pepper,Herbs & Spices,690.0,690.0,690.0
2014-06-22,Cabbage,Vegetables,2.0,30.0,10.28
2014-06-22,Cantaloupe,Fruits,2.0,24.0,6.75
2014-06-22,Carrot,Vegetables,5.0,50.0,25.24
2014-06-22,Apple,Fruits,25.0,200.0,97.05
2014-06-22,Corn,Grains,6.5,44.09,12.61
2014-06-22,Cucumber,Vegetables,8.27,12.4,10.33
2014-06-22,Cumin,Herbs & Spices,75.0,120.0,98.75
2014-06-22,Eggplant,Vegetables,2.0,48.0,12.33
2014-06-22,Garlic,Vegetables,5.0,100.0,34.17
2014-06-22,Ginger,Herbs & Spices,12.0,180.0,72.92
2014-06-22,Grapes,Fruits,5.0,150.0,47.69
2014-06-22,Coriander Leaves,Herbs & Spices,5.0,95.0,29.54
2014-06-23,Guava,Fruits,2.0,80.0,28.82
2014-06-23,Lemon,Fruits,3.0,200.0,34.22
2014-06-23,Mango,Fruits,3.0,126.67,24.08
2014-06-23,Mint,Herbs & Spices,15.0,50.0,28.19
2014-06-23,Okra,Vegetables,12.28,18.42,15.35
2014-06-23,Onion,Vegetables,12.22,18.33,15.28
2014-06-23,Orange,Fruits,16.0,80.0,46.55
2014-06-23,Potato,Vegetables,3.0,36.0,15.95
2014-06-23,Pear,Fruits,10.0,150.0,55.17
2014-06-23,Pomegranate,Fruits,10.0,180.0,79.88
2014-06-23,Rice,Grains,13.0,96.5,27.14
2014-06-23,Tomato,Vegetables,8.25,12.37,10.31
2014-06-23,Turmeric,Herbs & Spices,15.0,250.0,65.56
2014-06-23,Watermelon,Fruits,4.63,6.95,5.79
2014-06-23,Green Onion,Vegetables,9.0,60.0,19.03
2014-06-23,Peach,Fruits,10.0,45.0,25.01
2014-06-23,Green Hot Pepper,Vegetables,14.35,21.53,17.94
2014-06-23,Wheat,Grains,9.0,42.0,15.42
2014-06-23,Grapes,Fruits,5.0,150.0,37.32
2014-06-23,Apple,Fruits,9.75,180.0,103.42
2014-06-23,Banana,Fruits,16.83,25.25,21.04
2014-06-23,Barley,Grains,10.4,14.2,11.71
2014-06-23,Bell Pepper,Vegetables,2.0,60.0,19.38
2014-06-23,Black pepper,Herbs & Spices,305.0,915.0,643.38
2014-06-23,Cabbage,Vegetables,9.92,14.88,12.4
2014-06-23,Cantaloupe,Fruits,5.35,8.02,6.68
2014-06-23,Green Beans,Vegetables,13.0,70.0,34.04
2014-06-23,Coriander Leaves,Herbs & Spices,2.5,140.0,35.6
2014-06-23,Corn,Grains,6.0,21.5,12.56
2014-06-23,Cucumber,Vegetables,9.25,13.88,11.57
2014-06-23,Cumin,Herbs & Spices,17.9,120.0,91.7
2014-06-23,Eggplant,Vegetables,10.53,15.79,13.16
2014-06-23,Garlic,Vegetables,3.0,140.0,34.97
2014-06-23,Ginger,Herbs & Spices,6.0,200.0,81.76
2014-06-23,Carrot,Vegetables,3.0,80.0,27.67
2014-06-24,Guava,Fruits,13.0,78.0,28.06
2014-06-24,Lemon,Fruits,3.0,300.0,31.03
2014-06-24,Mango,Fruits,4.0,126.67,25.11
2014-06-24,Mint,Herbs & Spices,10.0,40.0,25.0
2014-06-24,Okra,Vegetables,12.78,19.18,15.98
2014-06-24,Onion,Vegetables,12.56,18.84,15.7
2014-06-24,Orange,Fruits,16.0,100.0,50.47
2014-06-24,Potato,Vegetables,4.0,35.0,16.05
2014-06-24,Pear,Fruits,35.0,140.0,77.5
2014-06-24,Pomegranate,Fruits,9.0,160.0,82.26
2014-06-24,Rice,Grains,10.5,120.1,28.84
2014-06-24,Tomato,Vegetables,8.52,12.78,10.65
2014-06-24,Turmeric,Herbs & Spices,15.0,177.77,63.02
2014-06-24,Watermelon,Fruits,4.65,6.97,5.81
2014-06-24,Green Onion,Vegetables,10.0,45.0,24.7
2014-06-24,Peach,Fruits,9.2,70.0,29.05
2014-06-24,Green Hot Pepper,Vegetables,14.77,22.15,18.46
2014-06-24,Wheat,Grains,10.0,40.0,15.33
2014-06-24,Grapes,Fruits,32.3,48.44,40.37
2014-06-24,Apple,Fruits,7.0,200.0,109.25
2014-06-24,Banana,Fruits,18.0,27.01,22.51
2014-06-24,Barley,Grains,9.0,14.0,11.64
2014-06-24,Bell Pepper,Vegetables,2.0,80.0,20.54
2014-06-24,Black pepper,Herbs & Spices,320.0,725.0,663.13
2014-06-24,Cabbage,Vegetables,10.47,15.7,13.08
2014-06-24,Cantaloupe,Fruits,5.48,8.22,6.85
2014-06-24,Green Beans,Vegetables,11.0,75.0,35.08
2014-06-24,Coriander Leaves,Herbs & Spices,3.0,120.0,41.0
2014-06-24,Corn,Grains,6.0,25.95,12.39
2014-06-24,Cucumber,Vegetables,9.45,14.17,11.81
2014-06-24,Cumin,Herbs & Spices,18.0,120.0,92.63
2014-06-24,Eggplant,Vegetables,10.61,15.92,13.27
2014-06-24,Garlic,Vegetables,3.0,120.0,34.62
2014-06-24,Ginger,Herbs & Spices,9.0,191.0,81.03
2014-06-24,Carrot,Vegetables,2.0,66.0,28.63
2014-06-25,Guava,Fruits,20.0,65.0,31.83
2014-06-25,Lemon,Fruits,5.0,180.0,31.48
2014-06-25,Mango,Fruits,2.3,126.67,24.58
2014-06-25,Mint,Herbs & Spices,30.0,40.0,37.5
2014-06-25,Okra,Vegetables,12.97,19.46,16.22
2014-06-25,Onion,Vegetables,12.74,19.11,15.92
2014-06-25,Orange,Fruits,16.0,100.0,53.67
2014-06-25,Potato,Vegetables,3.0,40.0,15.9
2014-06-25,Pear,Fruits,38.0,130.0,76.5
2014-06-25,Pomegranate,Fruits,64.75,97.13,80.94
2014-06-25,Rice,Grains,13.0,97.0,27.53
2014-06-25,Tomato,Vegetables,8.5,12.74,10.62
2014-06-25,Turmeric,Herbs & Spices,15.0,170.0,59.54
2014-06-25,Watermelon,Fruits,4.84,7.26,6.05
2014-06-25,Green Onion,Vegetables,10.0,67.0,33.75
2014-06-25,Peach,Fruits,10.0,40.0,25.91
2014-06-25,Wheat,Grains,10.0,38.0,15.16
2014-06-25,Green Hot Pepper,Vegetables,14.41,21.61,18.01
2014-06-25,Grapes,Fruits,7.0,150.0,37.87
2014-06-25,Green Beans,Vegetables,18.0,70.0,31.28
2014-06-25,Apple,Fruits,40.0,250.0,110.9
2014-06-25,Banana,Fruits,2.0,62.0,21.57
2014-06-25,Barley,Grains,8.52,30.0,11.96
2014-06-25,Bell Pepper,Vegetables,2.0,80.0,20.93
2014-06-25,Cabbage,Vegetables,9.98,14.97,12.48
2014-06-25,Cantaloupe,Fruits,2.0,47.5,7.17
2014-06-25,Black pepper,Herbs & Spices,320.0,740.0,661.18
2014-06-25,Coriander Leaves,Herbs & Spices,3.0,110.0,40.45
2014-06-25,Corn,Grains,6.1,44.0,12.58
2014-06-25,Cucumber,Vegetables,9.21,13.81,11.51
2014-06-25,Cumin,Herbs & Spices,17.8,140.0,92.96
2014-06-25,Eggplant,Vegetables,10.79,16.18,13.49
2014-06-25,Garlic,Vegetables,4.0,102.0,34.89
2014-06-25,Ginger,Herbs & Spices,10.0,150.0,78.99
2014-06-25,Carrot,Vegetables,3.0,160.0,27.05
2014-06-26,Orange,Fruits,16.0,110.0,48.6
2014-06-26,Lemon,Fruits,5.0,300.0,32.03
2014-06-26,Mango,Fruits,2.3,126.67,24.53
2014-06-26,Mint,Herbs & Spices,10.0,45.0,28.25
2014-06-26,Okra,Vegetables,13.49,20.23,16.86
2014-06-26,Onion,Vegetables,12.96,19.45,16.21
2014-06-26,Peach,Fruits,10.0,60.0,29.62
2014-06-26,Guava,Fruits,20.0,60.0,31.83
2014-06-26,Pomegranate,Fruits,6.0,160.0,80.42
2014-06-26,Potato,Vegetables,3.0,145.02,16.05
2014-06-26,Rice,Grains,11.0,110.0,27.85
2014-06-26,Tomato,Vegetables,8.45,12.67,10.56
2014-06-26,Turmeric,Herbs & Spices,15.0,170.0,61.83
2014-06-26,Watermelon,Fruits,2.0,30.0,6.64
2014-06-26,Wheat,Grains,9.5,44.61,15.41
2014-06-26,Pear,Fruits,8.2,140.0,53.82
2014-06-26,Green Onion,Vegetables,14.0,36.0,25.55
2014-06-26,Green Beans,Vegetables,15.0,70.0,30.22
2014-06-26,Green Hot Pepper,Vegetables,14.78,22.18,18.48
2014-06-26,Banana,Fruits,17.63,26.44,22.04
2014-06-26,Barley,Grains,9.9,16.78,11.92
2014-06-26,Bell Pepper,Vegetables,2.0,80.0,20.11
2014-06-26,Black pepper,Herbs & Spices,320.0,750.0,666.28
2014-06-26,Cabbage,Vegetables,10.64,15.96,13.3
2014-06-26,Cantaloupe,Fruits,2.0,50.0,7.36
2014-06-26,Carrot,Vegetables,7.0,60.0,27.46
2014-06-26,Apple,Fruits,10.0,200.0,107.34
2014-06-26,Corn,Grains,6.0,75.0,12.73
2014-06-26,Cucumber,Vegetables,9.66,14.48,12.07
2014-06-26,Cumin,Herbs & Spices,18.2,140.0,91.24
2014-06-26,Eggplant,Vegetables,11.3,16.95,14.12
2014-06-26,Garlic,Vegetables,3.71,135.0,35.94
2014-06-26,Ginger,Herbs & Spices,10.0,180.0,81.19
2014-06-26,Grapes,Fruits,34.3,51.45,42.88
2014-06-26,Coriander Leaves,Herbs & Spices,3.0,160.0,39.99
2014-06-27,Lemon,Fruits,5.0,300.0,30.49
2014-06-27,Mango,Fruits,3.0,126.67,25.08
2014-06-27,Mint,Herbs & Spices,15.0,40.0,28.67
2014-06-27,Okra,Vegetables,13.86,20.78,17.32
2014-06-27,Onion,Vegetables,13.37,20.06,16.71
2014-06-27,Orange,Fruits,16.0,100.0,52.32
2014-06-27,Peach,Fruits,5.0,60.0,29.09
2014-06-27,Rice,Grains,11.7,120.1,28.14
2014-06-27,Pomegranate,Fruits,13.0,160.0,79.2
2014-06-27,Potato,Vegetables,3.0,40.0,16.2
2014-06-27,Tomato,Vegetables,9.1,13.66,11.38
2014-06-27,Turmeric,Herbs & Spices,15.0,170.0,66.95
2014-06-27,Watermelon,Fruits,2.0,20.0,6.3
2014-06-27,Wheat,Grains,9.41,39.5,15.42
2014-06-27,Guava,Fruits,14.0,65.0,31.29
2014-06-27,Pear,Fruits,30.0,130.0,72.5
2014-06-27,Green Onion,Vegetables,24.0,35.0,28.62
2014-06-27,Green Hot Pepper,Vegetables,14.59,21.89,18.24
2014-06-27,Green Beans,Vegetables,15.0,75.0,36.2
2014-06-27,Banana,Fruits,2.0,240.0,22.18
2014-06-27,Barley,Grains,9.8,17.5,11.85
2014-06-27,Bell Pepper,Vegetables,2.0,80.0,20.53
2014-06-27,Black pepper,Herbs & Spices,310.0,735.0,608.72
2014-06-27,Cabbage,Vegetables,2.0,50.0,13.78
2014-06-27,Cantaloupe,Fruits,2.0,50.0,7.24
2014-06-27,Carrot,Vegetables,5.0,70.0,29.6
2014-06-27,Apple,Fruits,40.0,220.0,109.01
2014-06-27,Corn,Grains,6.1,34.0,12.63
2014-06-27,Cucumber,Vegetables,10.18,15.27,12.72
2014-06-27,Cumin,Herbs & Spices,55.0,140.0,95.08
2014-06-27,Eggplant,Vegetables,11.63,17.44,14.53
2014-06-27,Garlic,Vegetables,2.0,100.0,35.44
2014-06-27,Ginger,Herbs & Spices,10.0,194.0,83.06
2014-06-27,Grapes,Fruits,7.0,150.0,46.1
2014-06-27,Coriander Leaves,Herbs & Spices,5.0,110.0,42.07
2014-06-28,Guava,Fruits,14.0,70.0,29.56
2014-06-28,Lemon,Fruits,5.0,200.0,31.35
2014-06-28,Mango,Fruits,2.3,300.0,24.06
2014-06-28,Mint,Herbs & Spices,15.0,52.0,35.0
2014-06-28,Okra,Vegetables,14.22,21.32,17.77
2014-06-28,Onion,Vegetables,2.0,150.0,16.65
2014-06-28,Orange,Fruits,12.0,135.0,49.57
2014-06-28,Potato,Vegetables,3.0,35.0,16.3
2014-06-28,Pear,Fruits,20.0,130.0,67.5
2014-06-28,Pomegranate,Fruits,5.0,160.0,74.35
2014-06-28,Rice,Grains,10.0,96.0,27.18
2014-06-28,Tomato,Vegetables,8.56,12.84,10.7
2014-06-28,Turmeric,Herbs & Spices,15.0,100.0,58.39
2014-06-28,Watermelon,Fruits,2.0,16.0,6.61
2014-06-28,Green Onion,Vegetables,22.0,40.0,30.0
2014-06-28,Peach,Fruits,20.0,74.0,38.56
2014-06-28,Green Hot Pepper,Vegetables,14.56,21.85,18.21
2014-06-28,Wheat,Grains,10.0,35.0,15.4
2014-06-28,Grapes,Fruits,4.0,150.0,43.22
2014-06-28,Apple,Fruits,20.0,200.0,104.31
2014-06-28,Banana,Fruits,16.75,25.13,20.94
2014-06-28,Barley,Grains,9.7,13.8,11.99
2014-06-28,Bell Pepper,Vegetables,2.0,80.0,20.35
2014-06-28,Black pepper,Herbs & Spices,320.0,750.0,666.95
2014-06-28,Cabbage,Vegetables,10.42,15.63,13.02
2014-06-28,Cantaloupe,Fruits,2.0,53.13,7.98
2014-06-28,Green Beans,Vegetables,14.0,155.0,37.34
2014-06-28,Coriander Leaves,Herbs & Spices,2.5,115.0,40.98
2014-06-28,Corn,Grains,6.0,32.0,12.53
2014-06-28,Cucumber,Vegetables,9.91,14.86,12.39
2014-06-28,Cumin,Herbs & Spices,40.0,182.0,98.68
2014-06-28,Eggplant,Vegetables,11.48,17.22,14.35
2014-06-28,Garlic,Vegetables,2.0,111.0,34.74
2014-06-28,Ginger,Herbs & Spices,10.0,200.0,81.98
2014-06-28,Carrot,Vegetables,5.0,50.0,29.63
2014-06-29,Lemon,Fruits,3.0,52.9,26.16
2014-06-29,Mango,Fruits,4.0,320.0,22.22
2014-06-29,Mint,Herbs & Spices,25.0,30.0,28.0
2014-06-29,Okra,Vegetables,13.27,19.9,16.59
2014-06-29,Onion,Vegetables,2.0,36.0,17.09
2014-06-29,Orange,Fruits,10.0,80.0,45.76
2014-06-29,Peach,Fruits,9.0,50.0,28.15
2014-06-29,Rice,Grains,10.0,90.0,27.01
2014-06-29,Pomegranate,Fruits,10.0,160.0,74.77
2014-06-29,Potato,Vegetables,3.0,30.0,15.47
2014-06-29,Tomato,Vegetables,9.14,13.7,11.42
2014-06-29,Turmeric,Herbs & Spices,23.0,140.0,57.84
2014-06-29,Watermelon,Fruits,2.5,15.0,6.36
2014-06-29,Wheat,Grains,12.0,30.0,15.4
2014-06-29,Green Onion,Vegetables,35.0,40.0,38.25
2014-06-29,Pear,Fruits,7.0,12.0,11.0
2014-06-29,Green Hot Pepper,Vegetables,2.3,105.0,21.5
2014-06-29,Green Beans,Vegetables,16.0,33.5,26.39
2014-06-29,Grapes,Fruits,8.0,150.0,75.29
2014-06-29,Apple,Fruits,40.0,200.0,105.61
2014-06-29,Banana,Fruits,2.0,40.0,17.47
2014-06-29,Barley,Grains,9.5,14.0,12.01
2014-06-29,Bell Pepper,Vegetables,2.0,80.0,17.61
2014-06-29,Cabbage,Vegetables,2.0,31.0,11.39
2014-06-29,Cantaloupe,Fruits,4.0,20.0,8.02
2014-06-29,Carrot,Vegetables,7.0,38.0,23.06
2014-06-29,Black pepper,Herbs & Spices,705.0,740.0,722.5
2014-06-29,Corn,Grains,6.5,15.0,12.03
2014-06-29,Cucumber,Vegetables,9.98,14.97,12.48
2014-06-29,Cumin,Herbs & Spices,70.0,140.0,108.75
2014-06-29,Eggplant,Vegetables,2.0,44.0,14.57
2014-06-29,Garlic,Vegetables,2.0,65.0,34.46
2014-06-29,Ginger,Herbs & Spices,12.0,180.0,73.9
2014-06-29,Coriander Leaves,Herbs & Spices,2.0,95.0,36.47
2014-06-30,Orange,Fruits,16.0,92.0,53.81
2014-06-30,Lemon,Fruits,2.5,300.0,31.44
2014-06-30,Mango,Fruits,2.3,133.33,23.27
2014-06-30,Mint,Herbs & Spices,15.0,80.0,45.44
2014-06-30,Okra,Vegetables,13.65,20.48,17.06
2014-06-30,Onion,Vegetables,13.94,20.91,17.43
2014-06-30,Peach,Fruits,9.0,35.0,20.86
2014-06-30,Wheat,Grains,7.95,37.0,15.41
2014-06-30,Pomegranate,Fruits,10.0,160.0,73.85
2014-06-30,Potato,Vegetables,3.0,205.8,16.42
2014-06-30,Rice,Grains,10.0,100.0,27.24
2014-06-30,Tomato,Vegetables,9.67,14.51,12.09
2014-06-30,Turmeric,Herbs & Spices,15.0,250.0,63.61
2014-06-30,Watermelon,Fruits,2.0,20.0,7.0
2014-06-30,Guava,Fruits,14.0,70.0,31.0
2014-06-30,Pear,Fruits,8.0,140.0,49.54
2014-06-30,Green Onion,Vegetables,27.0,35.0,29.42
2014-06-30,Apple,Fruits,19.5,250.0,110.28
2014-06-30,Green Beans,Vegetables,12.0,65.0,35.35
2014-06-30,Green Hot Pepper,Vegetables,16.07,24.11,20.09
2014-06-30,Banana,Fruits,17.23,25.84,21.53
2014-06-30,Barley,Grains,7.0,14.1,11.95
2014-06-30,Bell Pepper,Vegetables,2.0,80.0,22.21
2014-06-30,Black pepper,Herbs & Spices,315.0,905.0,656.35
2014-06-30,Cantaloupe,Fruits,2.0,53.13,8.2
2014-06-30,Carrot,Vegetables,4.0,80.0,31.02
2014-06-30,Cabbage,Vegetables,11.11,16.67,13.89
2014-06-30,Corn,Grains,5.0,21.5,12.46
2014-06-30,Cucumber,Vegetables,10.67,16.0,13.33
2014-06-30,Cumin,Herbs & Spices,60.01,173.0,98.37
2014-06-30,Eggplant,Vegetables,12.43,18.64,15.54
2014-06-30,Garlic,Vegetables,4.0,140.0,35.8
2014-06-30,Ginger,Herbs & Spices,8.33,180.0,81.5
2014-06-30,Grapes,Fruits,7.0,100.0,41.32
2014-06-30,Coriander Leaves,Herbs & Spices,4.0,180.0,43.13
2014-07-01,Orange,Fruits,10.0,110.0,45.54
2014-07-01,Lemon,Fruits,3.0,80.0,29.64
2014-07-01,Mango,Fruits,4.5,133.33,23.97
2014-07-01,Mint,Herbs & Spices,25.0,50.0,37.4
2014-07-01,Okra,Vegetables,13.78,20.66,17.22
2014-07-01,Onion,Vegetables,2.0,45.0,18.29
2014-07-01,Peach,Fruits,8.0,60.0,27.53
2014-07-01,Guava,Fruits,10.0,75.0,26.71
2014-07-01,Pomegranate,Fruits,63.25,94.88,79.07
2014-07-01,Potato,Vegetables,4.0,38.0,16.41
2014-07-01,Rice,Grains,10.0,138.0,27.94
2014-07-01,Tomato,Vegetables,10.36,15.53,12.94
2014-07-01,Turmeric,Herbs & Spices,36.12,170.0,62.29
2014-07-01,Watermelon,Fruits,2.0,18.5,7.59
2014-07-01,Wheat,Grains,10.13,41.0,15.56
2014-07-01,Pear,Fruits,8.0,140.0,61.52
2014-07-01,Green Onion,Vegetables,28.0,40.0,31.0
2014-07-01,Green Hot Pepper,Vegetables,16.64,24.96,20.8
2014-07-01,Green Beans,Vegetables,11.0,75.0,36.13
2014-07-01,Banana,Fruits,17.81,26.71,22.26
2014-07-01,Barley,Grains,9.5,14.0,11.99
2014-07-01,Bell Pepper,Vegetables,3.0,80.0,20.94
2014-07-01,Black pepper,Herbs & Spices,310.0,905.0,665.05
2014-07-01,Cabbage,Vegetables,11.18,16.78,13.98
2014-07-01,Cantaloupe,Fruits,2.0,50.0,10.4
2014-07-01,Carrot,Vegetables,4.0,70.0,30.2
2014-07-01,Apple,Fruits,10.0,160.0,102.16
2014-07-01,Corn,Grains,5.6,35.0,12.65
2014-07-01,Cucumber,Vegetables,10.91,16.37,13.64
2014-07-01,Cumin,Herbs & Spices,18.5,120.0,92.25
2014-07-01,Eggplant,Vegetables,12.7,19.05,15.88
2014-07-01,Garlic,Vegetables,5.0,110.0,35.83
2014-07-01,Ginger,Herbs & Spices,8.67,205.0,83.92
2014-07-01,Grapes,Fruits,31.33,47.0,39.17
2014-07-01,Coriander Leaves,Herbs & Spices,5.0,200.0,38.72
2014-07-02,Lemon,Fruits,5.0,80.0,30.43
2014-07-02,Mango,Fruits,4.0,133.33,24.03
2014-07-02,Mint,Herbs & Spices,20.0,50.0,37.33
2014-07-02,Okra,Vegetables,3.0,240.0,18.38
2014-07-02,Onion,Vegetables,2.0,45.0,18.92
2014-07-02,Orange,Fruits,10.0,92.0,48.0
2014-07-02,Peach,Fruits,8.0,50.0,26.74
2014-07-02,Rice,Grains,10.0,138.0,27.43
2014-07-02,Pomegranate,Fruits,61.92,92.88,77.4
2014-07-02,Potato,Vegetables,2.5,36.0,16.67
2014-07-02,Tomato,Vegetables,3.0,60.0,14.0
2014-07-02,Turmeric,Herbs & Spices,37.0,166.59,65.65
2014-07-02,Watermelon,Fruits,2.0,20.83,8.02
2014-07-02,Wheat,Grains,9.99,42.0,15.33
2014-07-02,Guava,Fruits,12.0,70.0,29.94
2014-07-02,Pear,Fruits,6.0,140.0,30.47
2014-07-02,Green Onion,Vegetables,15.0,50.0,29.69
2014-07-02,Green Hot Pepper,Vegetables,18.21,27.31,22.76
2014-07-02,Green Beans,Vegetables,10.0,104.0,34.94
2014-07-02,Banana,Fruits,17.26,25.89,21.58
2014-07-02,Barley,Grains,9.7,51.85,12.56
2014-07-02,Bell Pepper,Vegetables,2.0,75.0,22.34
2014-07-02,Black pepper,Herbs & Spices,310.0,908.0,643.49
2014-07-02,Cabbage,Vegetables,2.0,40.0,14.73
2014-07-02,Cantaloupe,Fruits,2.0,40.63,10.89
2014-07-02,Carrot,Vegetables,6.0,70.0,29.78
2014-07-02,Apple,Fruits,10.0,180.0,102.62
2014-07-02,Corn,Grains,5.61,21.5,12.61
2014-07-02,Cucumber,Vegetables,11.17,16.76,13.97
2014-07-02,Cumin,Herbs & Spices,18.2,173.0,93.77
2014-07-02,Eggplant,Vegetables,2.0,67.5,16.27
2014-07-02,Garlic,Vegetables,4.0,100.0,37.21
2014-07-02,Ginger,Herbs & Spices,10.0,180.0,87.11
2014-07-02,Grapes,Fruits,38.46,57.69,48.08
2014-07-02,Coriander Leaves,Herbs & Spices,4.0,170.0,37.76
2014-07-03,Guava,Fruits,5.0,70.0,27.62
2014-07-03,Lemon,Fruits,5.0,80.0,30.66
2014-07-03,Mango,Fruits,4.0,133.33,23.48
2014-07-03,Mint,Herbs & Spices,15.0,50.0,36.67
2014-07-03,Okra,Vegetables,3.0,200.0,18.42
2014-07-03,Onion,Vegetables,14.99,22.48,18.73
2014-07-03,Orange,Fruits,10.0,110.0,49.68
2014-07-03,Potato,Vegetables,3.0,36.0,16.62
2014-07-03,Pear,Fruits,7.5,300.0,42.39
2014-07-03,Pomegranate,Fruits,60.62,90.93,75.77
2014-07-03,Rice,Grains,10.0,135.0,27.91
2014-07-03,Tomato,Vegetables,3.0,65.0,14.67
2014-07-03,Turmeric,Herbs & Spices,15.0,166.59,63.26
2014-07-03,Watermelon,Fruits,2.0,40.0,10.0
2014-07-03,Green Onion,Vegetables,16.0,40.0,27.94
2014-07-03,Peach,Fruits,10.0,50.0,27.4
2014-07-03,Green Hot Pepper,Vegetables,3.0,90.0,22.45
2014-07-03,Wheat,Grains,10.0,32.0,15.32
2014-07-03,Grapes,Fruits,7.0,100.0,43.5
2014-07-03,Apple,Fruits,10.0,190.0,101.78
2014-07-03,Banana,Fruits,18.12,27.18,22.65
2014-07-03,Barley,Grains,9.8,14.0,12.08
2014-07-03,Bell Pepper,Vegetables,2.0,80.0,22.13
2014-07-03,Black pepper,Herbs & Spices,315.0,905.0,654.03
2014-07-03,Cabbage,Vegetables,12.22,18.33,15.28
2014-07-03,Cantaloupe,Fruits,2.0,40.63,10.92
2014-07-03,Green Beans,Vegetables,10.05,70.0,32.1
2014-07-03,Coriander Leaves,Herbs & Spices,3.0,200.0,44.06
2014-07-03,Corn,Grains,6.0,22.0,12.57
2014-07-03,Cucumber,Vegetables,2.0,50.0,13.6
2014-07-03,Cumin,Herbs & Spices,17.5,173.0,94.5
2014-07-03,Eggplant,Vegetables,2.0,67.0,16.48
2014-07-03,Garlic,Vegetables,4.0,160.0,39.28
2014-07-03,Ginger,Herbs & Spices,10.41,160.0,86.41
2014-07-03,Carrot,Vegetables,3.0,70.0,31.81
2014-07-04,Guava,Fruits,9.3,74.0,32.6
2014-07-04,Lemon,Fruits,4.0,75.5,27.86
2014-07-04,Mango,Fruits,3.0,133.33,22.26
2014-07-04,Mint,Herbs & Spices,15.0,82.0,47.62
2014-07-04,Okra,Vegetables,3.0,240.0,18.26
2014-07-04,Onion,Vegetables,2.0,45.0,19.28
2014-07-04,Orange,Fruits,12.0,110.0,48.89
2014-07-04,Potato,Vegetables,2.0,36.5,16.49
2014-07-04,Pear,Fruits,6.25,140.0,25.96
2014-07-04,Pomegranate,Fruits,59.31,88.96,74.14
2014-07-04,Rice,Grains,10.0,100.0,26.98
2014-07-04,Tomato,Vegetables,2.4,60.0,14.75
2014-07-04,Turmeric,Herbs & Spices,15.0,166.59,64.71
2014-07-04,Watermelon,Fruits,2.0,28.0,9.27
2014-07-04,Green Onion,Vegetables,15.0,35.0,30.17
2014-07-04,Peach,Fruits,7.5,50.0,25.48
2014-07-04,Green Hot Pepper,Vegetables,3.0,90.0,23.32
2014-07-04,Wheat,Grains,10.0,42.0,15.36
2014-07-04,Grapes,Fruits,36.0,54.0,45.0
2014-07-04,Apple,Fruits,10.0,190.0,106.96
2014-07-04,Banana,Fruits,2.0,60.0,22.28
2014-07-04,Barley,Grains,10.0,14.2,11.99
2014-07-04,Bell Pepper,Vegetables,2.0,74.0,23.27
2014-07-04,Black pepper,Herbs & Spices,315.0,905.0,648.25
2014-07-04,Cabbage,Vegetables,2.0,40.0,15.06
2014-07-04,Cantaloupe,Fruits,3.0,42.5,11.57
2014-07-04,Green Beans,Vegetables,12.0,78.0,35.48
2014-07-04,Coriander Leaves,Herbs & Spices,5.0,120.0,43.46
2014-07-04,Corn,Grains,6.0,21.2,12.71
2014-07-04,Cucumber,Vegetables,2.0,50.0,13.44
2014-07-04,Cumin,Herbs & Spices,16.3,150.0,91.31
2014-07-04,Eggplant,Vegetables,2.0,50.0,16.17
2014-07-04,Garlic,Vegetables,4.0,100.0,37.66
2014-07-04,Ginger,Herbs & Spices,10.0,206.0,88.48
2014-07-04,Carrot,Vegetables,5.0,75.0,31.96
2014-07-05,Guava,Fruits,9.0,75.0,27.43
2014-07-05,Lemon,Fruits,5.0,75.5,30.0
2014-07-05,Mango,Fruits,4.5,133.33,22.48
2014-07-05,Mint,Herbs & Spices,15.0,50.0,36.5
2014-07-05,Okra,Vegetables,4.0,60.0,18.47
2014-07-05,Onion,Vegetables,2.0,70.0,19.56
2014-07-05,Orange,Fruits,13.0,92.0,45.32
2014-07-05,Potato,Vegetables,3.0,37.0,16.83
2014-07-05,Pear,Fruits,5.0,140.0,36.88
2014-07-05,Pomegranate,Fruits,58.43,87.65,73.04
2014-07-05,Rice,Grains,13.0,135.0,28.1
2014-07-05,Tomato,Vegetables,2.5,68.0,15.36
2014-07-05,Turmeric,Herbs & Spices,15.0,150.0,63.13
2014-07-05,Green Onion,Vegetables,6.0,35.0,24.25
2014-07-05,Peach,Fruits,18.0,50.0,29.95
2014-07-05,Watermelon,Fruits,2.0,23.33,9.69
2014-07-05,Green Hot Pepper,Vegetables,3.0,80.0,23.38
2014-07-05,Grapes,Fruits,34.66,51.99,43.32
2014-07-05,Green Beans,Vegetables,12.0,155.0,36.87
2014-07-05,Apple,Fruits,10.0,220.0,102.59
2014-07-05,Banana,Fruits,2.0,62.0,21.16
2014-07-05,Barley,Grains,9.7,22.35,12.21
2014-07-05,Bell Pepper,Vegetables,3.0,80.0,23.59
